review_priority,review_reason,review_batch,obj_candidate_count,itm_candidate_count,claim_id,article_id,title,date,url,claim_text,metric,metric_all,is_claim,population,prev_sentence,next_sentence,numbers,units,year,region,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note,obj_l1_candidates,itm_id_candidates
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,14,C07642,967,"작년 300인 이상 기업 직원 평균연봉, 처음으로 7000만원 돌파",2025-03-16,https://www.chosun.com/economy/industry-company/2025/03/16/73DYMLAQCVF2XC4EFAYPF2YXPA,"작년 연 임금총액을 연간 소정 실근로 시간(초과 근로 시간 제외)으로 나눈 ‘시간당 임금’은 2만6505원으로, 전년(2만5604원)보다 3.5% 올라 연 임금총액 인상률(2.9%)보다 0.6%포인트 높았다.",임금·소득,임금·소득; 비율·증감률; 금액,True,,"또한, 최근 실제 근로 시간은 급격하게 감소하면서 시간당 임금은 연 임금총액보다 훨씬 높게 오른 것으로 분석됐다.","경총에 따르면, 상용 근로자의 시간당 임금(초과 근로 제외)은 2011년 1만5488원에서 작년까지 71.1% 올라, 같은 기간 연 임금총액 인상률(54.4%)보다 크게 높았다.","[6505, 5604, 3.5, 2.9, 0.6]","['원', '원', '%', '%', '%']",[],[],"디자이너 전체 한 달 초과 근로 시간(tblId=DT_448001_A018); 작년 월 평균 임금(세전, 인센티브 제외)(tblId=DT_KWMP_2020006); [중앙부처및지자체]디자이너 재교육 실시여부- 연간 시간 [평균](tblId=DT_11526N_2015_A092); [중앙부처및지자체]연간 디자인 직원 교육 실시 시간(2012)(tblId=DT_11526N_2012_A016); [중앙부처및지자체]연간 디자인 직원 교육 실시 시간(2010)(tblId=DT_11526N_2010_A021)",,,판단불가,118,DT_118N_MON051,190326INDUSTRY_10S0,13103110311MD_13,Y,"[Claude 검토] 고용노동부 사업체노동력조사 매칭, 시간당 임금 계산 필요 | 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 규모별 / itm_id 수동 선택 필요(후보 14개 -> itm_id_candidates 컬럼 참고) | 시간당임금은 MD_13(임금총액)/MD_9(소정실근로시간) 조합 계산값",,13103110311MD_4:전체근로일수; 13103110311MD_5:상용근로일수; 13103110311MD_6:임시일용근로일수; 13103110311MD_7:전체근로시간; 13103110311MD_8:상용총근로시간; 13103110311MD_9:상용소정실근로시간; 13103110311MD_10:상용초과근로시간; 13103110311MD_11:임시일용근로시간; 13103110311MD_12:전체임금총액; 13103110311MD_13:상용임금총액; 13103110311MD_14:상용정액급여; 13103110311MD_15:상용초과급여; 13103110311MD_16:상용특별급여; 13103110311MD_17:임시일용임금총액
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,0,14,C07643,967,"작년 300인 이상 기업 직원 평균연봉, 처음으로 7000만원 돌파",2025-03-16,https://www.chosun.com/economy/industry-company/2025/03/16/73DYMLAQCVF2XC4EFAYPF2YXPA,"경총에 따르면, 상용 근로자의 시간당 임금(초과 근로 제외)은 2011년 1만5488원에서 작년까지 71.1% 올라, 같은 기간 연 임금총액 인상률(54.4%)보다 크게 높았다.",임금·소득,임금·소득; 비율·증감률; 금액; 날짜·시간,True,,"작년 연 임금총액을 연간 소정 실근로 시간(초과 근로 시간 제외)으로 나눈 ‘시간당 임금’은 2만6505원으로, 전년(2만5604원)보다 3.5% 올라 연 임금총액 인상률(2.9%)보다 0.6%포인트 높았다.","경총 하상우 경제조사본부장은 “연공형 임금 체계와 대기업 중심 노동운동으로 지나치게 높아진 대기업 임금을 안정시키고, 고임금 근로자에 대한 과도한 성과급 지급은 자제해야 한다”며 “최근 우리 노동시장의 급격한 근로시간 단축이 눈에 띄지 않는 더 큰 폭의 실질적 임금 상승을 유인해 왔으나 생산성 향상은 이에 미치지 못하고 있는 만큼, 생산성 제고를 위한 노사 모두의 노력이 시급하다”고 했다.","[2011, 5488, 71.1, 54.4]","['년', '원', '%', '%']",['2011'],[],"산업/규모별 임금 및 근로시간(tblId=DT_118N_MON041); 산업/규모별 임금 및 근로시간(누계)(tblId=DT_118N_MON042); 행정구역(시도)/ 산업/규모별 임금 및 근로시간(상용근로자,상용근로자 5인이상 사업체)(tblId=DT_118N_MON049); 행정구역(시도)/ 산업/규모별 임금 및 근로시간(상용근로자, 상용근로자 1인이상 사업체)(tblId=DT_118N_MON048); 작년 월 평균 임금(세전, 인센티브 제외)(tblId=DT_KWMP_2020006)",,,판단불가,118,DT_118N_MON051,190326INDUSTRY_10S0,13103110311MD_13,Y,"[Claude 검토] 고용노동부 사업체노동력조사 매칭(2011년 비교는 DT_118N_MON041 병행 확인 필요), 시간당 임금 추이 확인 가능 | 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 규모별 / itm_id 수동 선택 필요(후보 14개 -> itm_id_candidates 컬럼 참고) | 시간당임금은 MD_13/MD_9 조합 계산값",,13103110311MD_4:전체근로일수; 13103110311MD_5:상용근로일수; 13103110311MD_6:임시일용근로일수; 13103110311MD_7:전체근로시간; 13103110311MD_8:상용총근로시간; 13103110311MD_9:상용소정실근로시간; 13103110311MD_10:상용초과근로시간; 13103110311MD_11:임시일용근로시간; 13103110311MD_12:전체임금총액; 13103110311MD_13:상용임금총액; 13103110311MD_14:상용정액급여; 13103110311MD_15:상용초과급여; 13103110311MD_16:상용특별급여; 13103110311MD_17:임시일용임금총액
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,15,0,C04992,634,작년 가계빚 41조 늘어난 1927조원...역대 최고치,2025-02-18,https://www.chosun.com/economy/economy_general/2025/02/18/R2YC75IKMRBWVONVGQIRQ7TKYI,"작년에 주택담보대출은 59조원(5.6%) 넘게 늘었는데, 이 역시 2021년 이후 가장 큰 폭이다.",비율·증감률,비율·증감률; 금액; 날짜·시간,True,,작년에 가계빚 증가세를 이끈 건 주택담보대출이다.,다만 작년 4분기(10~12월)에는 금융 당국과 은행권의 가계 대출 관리로 주택담보대출이 11조7000억원가량 늘며 전 분기(19조4000억원)보다 증가세가 둔화됐다.,"[59, 5.6, 2021]","['조원', '%', '년']",['2021'],[],만 5세 이하 자녀의 부모로서 가장 어려운 점(tblId=DT_117079_22BB011800); 직장생활의 가장 큰 어려움(tblId=DT_117079_22BB014500); 병원에 가지 못한 가장 큰 이유(tblId=DT_117079_22BB015700); 만 5세 이하 자녀의 부모로서 가장 어려운 점(tblId=DT_117079_22CC011900); 가장 심각한 신체적 폭력 피해 유형(tblId=DT_154023_22AA010500),,,판단불가,301,DT_151Y004,13102134772ACC_ITEM.11000A0,13103134772999,Q,"[Claude 검토] 한국은행 가계신용(용도별, 분기) 매칭, 주택담보대출 증가액(59조원) 확인 가능 | obj_l1 수동 선택 필요(계정항목별, 후보 15개 -> obj_l1_candidates 컬럼 참고)",13102134772ACC_ITEM.1000000:가계신용; 13102134772ACC_ITEM.1100000:가계대출; 13102134772ACC_ITEM.11000A0:주택관련대출; 13102134772ACC_ITEM.11100A0:주택관련대출-예금취급기관; 13102134772ACC_ITEM.11100B0:기타대출-예금취급기관; 13102134772ACC_ITEM.11110A0:주택관련대출-예금은행; 13102134772ACC_ITEM.11110B0:기타대출-예금은행; 13102134772ACC_ITEM.11000B0:기타대출; 13102134772ACC_ITEM.11200A0:주택관련대출-기타금융기관 등; 13102134772ACC_ITEM.11200B0:기타대출-기타금융기관 등; 13102134772ACC_ITEM.11A00A0:주택관련대출-비은행예금취급기관; 13102134772ACC_ITEM.11A00B0:기타대출-비은행예금취급기관; 13102134772ACC_ITEM.1200000:판매신용; 13102134772ACC_ITEM.1120093:[참고] 주택금융공사 및 주택도시기금의 정책대출; 13102134772ACC_ITEM.1120094:[참고] 예금은행 전세자금대출,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,18,0,C03897,497,지방 미분양 DSR 완화 압박에 난처한 금융위 “효과 의문”,2025-02-08,https://www.chosun.com/economy/economy_general/2025/02/08/KIO3SWFQ3ND2VOYMOMNJ7P3GL4,"국토교통부에 따르면, 지난해 12월말 기준 준공 후 미분양 주택은 2만1480가구로 전월 대비 15.2% 늘었다.",비율·증감률,비율·증감률; 날짜·시간,True,,소득 심사 때문에 대출이 막혀 미분양이 쌓였다고 보기 어렵다는 얘기다.,2014년 7월 이후 10년 5개월 만에 처음으로 2만가구를 넘어섰다.,"[12, 15.2]","['월', '%']",[],[],지난해 어린이집 수 및 이용 아동수(tblId=TX_117_2013_H253); 2022년 12월말 기준 회원 수: 미혼 남자 평균(tblId=DT_154017_24BB001600); 2022년 12월말 기준 회원 수: 재혼 이상 남자 (평균)(tblId=DT_154017_24BB001700); 2022년 12월말 기준 회원 수: 미혼 여자 평균(tblId=DT_154017_24BB001800); 2022년 12월말 기준 회원 수: 재혼 이상 여자 평균(tblId=DT_154017_24BB001900),,,판단불가,116,DT_MLTM_5328,13102871088A.0001,13103871088T1,M,"[Claude 검토] 준공 후 미분양 주택(전월대비 15.2% 증가), 국토교통부 ""공사완료후 미분양현황"" 표로 판단 | obj_l1 수동 선택 필요(구분, 후보 18개 -> obj_l1_candidates 컬럼 참고) / 분류축이 4개라 obj_l2 이상 추가 필요할 수 있음: 시군구, 부문, 규모",13102871088A.0001:전국; 13102871088A.0002:서울; 13102871088A.0003:부산; 13102871088A.0004:대구; 13102871088A.0005:인천; 13102871088A.0006:광주; 13102871088A.0007:대전; 13102871088A.0008:울산; 13102871088A.0009:경기; 13102871088A.0010:세종; 13102871088A.0011:강원; 13102871088A.0012:충북; 13102871088A.0013:충남; 13102871088A.0014:전북; 13102871088A.0015:전남; 13102871088A.0016:경북; 13102871088A.0017:경남; 13102871088A.0018:제주,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,19,0,C03846,489,경상수지 역대 둘째로 많은 흑자 낸 까닭은,2025-02-07,https://www.chosun.com/economy/economy_general/2025/02/07/JXWFUVYXYRFO3OXEWCPCGJUSGE,"당초 한은은 작년에 900억달러의 경상수지 흑자를 전망했는데, 이보다도 10% 더 많이 달러가 들어온 것이다.",비율·증감률,비율·증감률,True,,경상수지는 외국과 거래해서 우리나라에 들어온 외화에서 나간 외화를 뺀 것이다.,또 전년 흑자인 328억2000만달러의 세 배를 웃돈다.,[10],['%'],[],[],결혼이민자의 피해 경험: 당초 약속하지 않은 추가 비용을 부당하게 요구했다(tblId=DT_MOGE_3033900076); 임의로 위탁을 취소하거나 변경하지 않고 당초 계약대로 이행한 비율(tblId=DT_152009_A045); 당초 정한 하도급대금을 지급한 비율(tblId=DT_152009_A049); 당초 하도급대금 보다 적게 지급한 이유 (중복응답)(tblId=DT_152009_A050); PB제품 제조 위탁에 대해 임의로 위탁을 취소하거나 변경하지 않고 당초 계약대로 이행한 비율(tblId=DT_152009_A128),,,판단불가,301,DT_301Y017,13102134664ACC_CD.SA000,13103134664999,Y,"[Claude 검토] 작년 경상수지 흑자 실적(전망 900억달러 대비 10% 초과), 한국은행 경상수지(계절조정) 표로 판단 | obj_l1 수동 선택 필요(계정코드별, 후보 19개 -> obj_l1_candidates 컬럼 참고)",13102134664ACC_CD.SA000:경상수지; 13102134664ACC_CD.SA100:상품수지; 13102134664ACC_CD.SA110:상품수출; 13102134664ACC_CD.SA210:서비스수입; 13102134664ACC_CD.SA2B1:운송수입; 13102134664ACC_CD.SA2C1:여행수입; 13102134664ACC_CD.SA310:본원소득수입; 13102134664ACC_CD.SA410:이전소득수입; 13102134664ACC_CD.SA120:상품수입(FOB); 13102134664ACC_CD.SA200:서비스수지; 13102134664ACC_CD.SA220:서비스지급; 13102134664ACC_CD.SA2B2:운송지급; 13102134664ACC_CD.SA2C2:여행지급; 13102134664ACC_CD.SA320:본원소득지급; 13102134664ACC_CD.SA420:이전소득지급; 13102134664ACC_CD.SA300:본원소득수지; 13102134664ACC_CD.SA2B0:운송수지; 13102134664ACC_CD.SA400:이전소득수지; 13102134664ACC_CD.SA2C0:여행수지,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,19,0,C07964,1022,‘연상녀·연하남’ 초혼 부부 비중 19.9% 역대 최대,2025-03-20,https://www.chosun.com/economy/economy_general/2025/03/20/KH26XILK7FGYPGUVBBDUA2B3OU,"이는 지난 1990년 관련 통계 작성 이래 최대치로, 1990년 당시 아내가 연상인 초혼 비중이 8.8%에 그쳤던 것과 비교하면 2.3배 불어난 규모다.",비율·증감률,비율·증감률; 배수; 날짜·시간,True,,특히 부부 모두 초혼인 신혼부부 중 아내가 연상인 경우는 3만5600건으로 전체 초혼 건수의 19.9%를 차지했다.,"반대로 남편이 연상인 경우는 11만3400건(63.5%)으로, 1990년 통계 작성 이후 가장 낮은 비율을 보였다.","[1990, 1990, 8.8, 2.3]","['년', '년', '%', '배']","['1990', '1990']",[],아내가 응답한 지난 1년간 부부간 경제적 폭력 발생 실태(tblId=DT_MOGE_1001000018); 아내가 응답한 지난 1년간 부부간 방임 발생 실태(tblId=DT_MOGE_1001000020); 아내가 응답한 지난 1년간 부부간 성학대 발생 실태(tblId=DT_MOGE_1001000019); 아내가 응답한 지난 1년간 부부간 신체적 폭력 발생 실태(tblId=DT_MOGE_1001000016); 아내가 응답한 지난 1년간 부부간 정서적 폭력 발생 실태(tblId=DT_MOGE_1001000017),,,판단불가,101,DT_1B83A08,00,T1,Y,"[Claude 검토] 통계청 인구동향조사(시도/초혼부부의 연령차별 혼인) 매칭, 아내 연상 초혼 비중 확인 가능 | obj_l1 수동 선택 필요(시도별, 후보 19개 -> obj_l1_candidates 컬럼 참고) / 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 연령차별",00:전국; 11:서울특별시; 21:부산광역시; 22:대구광역시; 23:인천광역시; 24:광주광역시; 25:대전광역시; 26:울산광역시; 29:세종특별자치시; 31:경기도; 32:강원특별자치도; 33:충청북도; 34:충청남도; 35:전북특별자치도; 36:전라남도; 37:경상북도; 38:경상남도; 39:제주특별자치도; 90:국외,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,19,0,C07965,1022,‘연상녀·연하남’ 초혼 부부 비중 19.9% 역대 최대,2025-03-20,https://www.chosun.com/economy/economy_general/2025/03/20/KH26XILK7FGYPGUVBBDUA2B3OU,"반대로 남편이 연상인 경우는 11만3400건(63.5%)으로, 1990년 통계 작성 이후 가장 낮은 비율을 보였다.",여론조사,여론조사; 비율·증감률; 건수·개수; 날짜·시간,True,,"이는 지난 1990년 관련 통계 작성 이래 최대치로, 1990년 당시 아내가 연상인 초혼 비중이 8.8%에 그쳤던 것과 비교하면 2.3배 불어난 규모다.",아내와 남편이 동갑인 초혼 건수는 2만9800건(16.7%)이었다.,"[3400, 63.5, 1990]","['건', '%', '년']",['1990'],[],"자살한다고 위협하는 사람들이 실제로 자살을 하는 경우는 드물다(tblId=DT_117094N_013N); 소셜미디어를 통한 활동 여부_온라인 투표, 여론조사, 서명 참여(tblId=DT_413003_2024_242); 남편이 근무 후 귀가하여 가족과 함께 보내는 시간 (하루 평균)(tblId=DT_338001_2022036); 남편이 응답한 부부폭력 첫 발생 시기(tblId=DT_MOGE_1001000032); 남편이 응답한 부부폭력의 발생원인(tblId=DT_MOGE_1001000037)",,,판단불가,101,DT_1B83A08,00,T1,Y,"[Claude 검토] 통계청 인구동향조사(초혼부부 연령차별 혼인) 매칭, 남편 연상 초혼 비중 확인 가능 | obj_l1 수동 선택 필요(시도별, 후보 19개 -> obj_l1_candidates 컬럼 참고) / 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 연령차별",00:전국; 11:서울특별시; 21:부산광역시; 22:대구광역시; 23:인천광역시; 24:광주광역시; 25:대전광역시; 26:울산광역시; 29:세종특별자치시; 31:경기도; 32:강원특별자치도; 33:충청북도; 34:충청남도; 35:전북특별자치도; 36:전라남도; 37:경상북도; 38:경상남도; 39:제주특별자치도; 90:국외,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,19,0,C07966,1022,‘연상녀·연하남’ 초혼 부부 비중 19.9% 역대 최대,2025-03-20,https://www.chosun.com/economy/economy_general/2025/03/20/KH26XILK7FGYPGUVBBDUA2B3OU,아내와 남편이 동갑인 초혼 건수는 2만9800건(16.7%)이었다.,비율·증감률,비율·증감률; 건수·개수,True,,"반대로 남편이 연상인 경우는 11만3400건(63.5%)으로, 1990년 통계 작성 이후 가장 낮은 비율을 보였다.",초혼인 연상녀와 연하남이 결혼한 신혼부부 중 아내가 남편보다 10살 이상 많은 경우도 400건에 달했다.,"[9800, 16.7]","['건', '%']",[],[],남편이 근무 후 귀가하여 가족과 함께 보내는 시간 (하루 평균)(tblId=DT_338001_2022036); 남편이 응답한 부부폭력 첫 발생 시기(tblId=DT_MOGE_1001000032); 남편이 응답한 부부폭력의 발생원인(tblId=DT_MOGE_1001000037); 남편이 응답한 지난 1년간 부부간 경제적 폭력 발생 실태(tblId=DT_MOGE_1001000028); 남편이 응답한 지난 1년간 부부간 방임 발생 실태(tblId=DT_MOGE_1001000030),,,판단불가,101,DT_1B83A08,00,T1,Y,"[Claude 검토] 통계청 인구동향조사(초혼부부 연령차별 혼인) 매칭, 동갑 초혼 비중 확인 가능 | obj_l1 수동 선택 필요(시도별, 후보 19개 -> obj_l1_candidates 컬럼 참고) / 분류축이 2개라 obj_l2 이상 추가 필요할 수 있음: 연령차별",00:전국; 11:서울특별시; 21:부산광역시; 22:대구광역시; 23:인천광역시; 24:광주광역시; 25:대전광역시; 26:울산광역시; 29:세종특별자치시; 31:경기도; 32:강원특별자치도; 33:충청북도; 34:충청남도; 35:전북특별자치도; 36:전라남도; 37:경상북도; 38:경상남도; 39:제주특별자치도; 90:국외,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,20,0,C04989,634,작년 가계빚 41조 늘어난 1927조원...역대 최고치,2025-02-18,https://www.chosun.com/economy/economy_general/2025/02/18/R2YC75IKMRBWVONVGQIRQ7TKYI,0 작년 가계빚이 3년 만의 최대 폭인 41조원 넘게 늘며 역대 최고치를 경신했다.,금액,금액; 날짜·시간,True,,,18일 한국은행은 작년 말 우리나라 가계신용 잔액이 1927조3000억원으로 전년보다 41조8000억원(2.2%) 늘었다고 밝혔다.,"[3, 41]","['년', '조원']",[],[],"작년 임금 근로활동 여부(tblId=DT_KWMP_2020136); 작년 월 평균 임금(세전, 인센티브 제외)(tblId=DT_KWMP_2020006); 작년 연간 평균 인센티브(세전)(tblId=DT_KWMP_2020007); 작년 매출액(tblId=DT_111014_A071); 작년 대비 지역 내 불법체류 외국인 고용 규모 변화(tblId=DT_111014_B099)",,,판단불가,301,DT_151Y001,13102134771ACC_ITEM.1000000,13103134771999,Q,"[Claude 검토] 한국은행 가계신용(업권별, 분기) 매칭, 가계신용 잔액 증가액 확인 가능 | obj_l1 수동 선택 필요(계정항목별, 후보 20개 -> obj_l1_candidates 컬럼 참고)",13102134771ACC_ITEM.1000000:가계신용; 13102134771ACC_ITEM.1100000:가계대출; 13102134771ACC_ITEM.1121000:보험회사; 13102134771ACC_ITEM.1210000:여신전문기관; 13102134771ACC_ITEM.1121400:연금기금; 13102134771ACC_ITEM.1200000:판매신용; 13102134771ACC_ITEM.1220000:판매회사; 13102134771ACC_ITEM.1110000:예금취급기관; 13102134771ACC_ITEM.1111000:예금은행; 13102134771ACC_ITEM.1112000:상호저축은행; 13102134771ACC_ITEM.1122000:여신전문기관; 13102134771ACC_ITEM.1113100:신용협동조합; 13102134771ACC_ITEM.1120000:기타금융기관 등; 13102134771ACC_ITEM.1122300:공적금융기관; 13102134771ACC_ITEM.11A0000:비은행예금취급기관; 13102134771ACC_ITEM.1113200:상호금융; 13102134771ACC_ITEM.1122400:기타금융중개회사; 13102134771ACC_ITEM.1113300:새마을금고; 13102134771ACC_ITEM.1123000:기타; 13102134771ACC_ITEM.1114000:우체국 등,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,20,0,C04990,634,작년 가계빚 41조 늘어난 1927조원...역대 최고치,2025-02-18,https://www.chosun.com/economy/economy_general/2025/02/18/R2YC75IKMRBWVONVGQIRQ7TKYI,18일 한국은행은 작년 말 우리나라 가계신용 잔액이 1927조3000억원으로 전년보다 41조8000억원(2.2%) 늘었다고 밝혔다.,비율·증감률,비율·증감률; 금액; 날짜·시간,True,,0 작년 가계빚이 3년 만의 최대 폭인 41조원 넘게 늘며 역대 최고치를 경신했다.,코로나 팬데믹 기간 금리 인하로 가계빚이 빠르게 늘었던 2021년의 133조4000억원(7.7%) 이후 3년 만의 최대 증가 폭이다.,"[18, 3000, 8000, 2.2]","['일', '억원', '억원', '%']",[],[],"작년 임금 근로활동 여부(tblId=DT_KWMP_2020136); 작년 월 평균 임금(세전, 인센티브 제외)(tblId=DT_KWMP_2020006); 작년 연간 평균 인센티브(세전)(tblId=DT_KWMP_2020007); 작년 매출액(tblId=DT_111014_A071); 작년 대비 지역 내 불법체류 외국인 고용 규모 변화(tblId=DT_111014_B099)",,,판단불가,301,DT_151Y001,13102134771ACC_ITEM.1000000,13103134771999,Q,"[Claude 검토] 한국은행 가계신용(업권별, 분기) 매칭, 가계신용 잔액(1927조3000억원) 확인 가능 | obj_l1 수동 선택 필요(계정항목별, 후보 20개 -> obj_l1_candidates 컬럼 참고)",13102134771ACC_ITEM.1000000:가계신용; 13102134771ACC_ITEM.1100000:가계대출; 13102134771ACC_ITEM.1121000:보험회사; 13102134771ACC_ITEM.1210000:여신전문기관; 13102134771ACC_ITEM.1121400:연금기금; 13102134771ACC_ITEM.1200000:판매신용; 13102134771ACC_ITEM.1220000:판매회사; 13102134771ACC_ITEM.1110000:예금취급기관; 13102134771ACC_ITEM.1111000:예금은행; 13102134771ACC_ITEM.1112000:상호저축은행; 13102134771ACC_ITEM.1122000:여신전문기관; 13102134771ACC_ITEM.1113100:신용협동조합; 13102134771ACC_ITEM.1120000:기타금융기관 등; 13102134771ACC_ITEM.1122300:공적금융기관; 13102134771ACC_ITEM.11A0000:비은행예금취급기관; 13102134771ACC_ITEM.1113200:상호금융; 13102134771ACC_ITEM.1122400:기타금융중개회사; 13102134771ACC_ITEM.1113300:새마을금고; 13102134771ACC_ITEM.1123000:기타; 13102134771ACC_ITEM.1114000:우체국 등,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,20,0,C04991,634,작년 가계빚 41조 늘어난 1927조원...역대 최고치,2025-02-18,https://www.chosun.com/economy/economy_general/2025/02/18/R2YC75IKMRBWVONVGQIRQ7TKYI,코로나 팬데믹 기간 금리 인하로 가계빚이 빠르게 늘었던 2021년의 133조4000억원(7.7%) 이후 3년 만의 최대 증가 폭이다.,금리지표,금리지표; 비율·증감률; 금액; 날짜·시간,True,,18일 한국은행은 작년 말 우리나라 가계신용 잔액이 1927조3000억원으로 전년보다 41조8000억원(2.2%) 늘었다고 밝혔다.,가계신용은 은행 등에서 받은 가계 대출과 대금 결제가 아직 안 된 신용카드 판매액(판매신용) 등을 합친 것이다.,"[2021, 4000, 7.7, 3]","['년', '억원', '%', '년']",['2021'],[],코로나 기간 중 여성폭력 피해실태(tblId=DT_154023_22AA060100); 코로나로 인한 공간 또는 시설에 대한 여성폭력 두려움 인식 변화(tblId=DT_154023_22AA060200); 코로나-19로 인한 공사 시간 단축 또는 공사 방법 변경 발생 정도(tblId=DT_380004_C34); 코로나-19로 인한 초과근무 발생 정도(tblId=DT_380004_MS34); 재택/원격 근무제도 시행의 코로나-19 영향 여부(tblId=DT_380004_MS4_1_1),,,판단불가,301,DT_151Y001,13102134771ACC_ITEM.1000000,13103134771999,Q,"[Claude 검토] 한국은행 가계신용(업권별, 분기) 매칭, 2021년 증가폭 비교 확인 가능 | obj_l1 수동 선택 필요(계정항목별, 후보 20개 -> obj_l1_candidates 컬럼 참고)",13102134771ACC_ITEM.1000000:가계신용; 13102134771ACC_ITEM.1100000:가계대출; 13102134771ACC_ITEM.1121000:보험회사; 13102134771ACC_ITEM.1210000:여신전문기관; 13102134771ACC_ITEM.1121400:연금기금; 13102134771ACC_ITEM.1200000:판매신용; 13102134771ACC_ITEM.1220000:판매회사; 13102134771ACC_ITEM.1110000:예금취급기관; 13102134771ACC_ITEM.1111000:예금은행; 13102134771ACC_ITEM.1112000:상호저축은행; 13102134771ACC_ITEM.1122000:여신전문기관; 13102134771ACC_ITEM.1113100:신용협동조합; 13102134771ACC_ITEM.1120000:기타금융기관 등; 13102134771ACC_ITEM.1122300:공적금융기관; 13102134771ACC_ITEM.11A0000:비은행예금취급기관; 13102134771ACC_ITEM.1113200:상호금융; 13102134771ACC_ITEM.1122400:기타금융중개회사; 13102134771ACC_ITEM.1113300:새마을금고; 13102134771ACC_ITEM.1123000:기타; 13102134771ACC_ITEM.1114000:우체국 등,
P0,주요 ID 4종이 채워져 있어 매핑 적합성 확인 후 API 검증 가능,1,20,0,C04995,634,작년 가계빚 41조 늘어난 1927조원...역대 최고치,2025-02-18,https://www.chosun.com/economy/economy_general/2025/02/18/R2YC75IKMRBWVONVGQIRQ7TKYI,한편 한은은 작년 1~3분기 명목 국내총생산(GDP)이 6% 이상 성장하는 등 명목 GDP 성장률보다 가계빚 증가율이 낮아 작년 GDP 대비 가계신용 비율은 3년 연속 하락할 것으로 봤다.,비율·증감률,비율·증감률; 날짜·시간,True,,"김민수 한은 금융통계팀장은 “주택 거래가 7월을 정점으로 줄고, 9월 스트레스 총부채원리금상환비율(DSR) 2단계 시행, 은행권 가계 대출 관리 등으로 증가세가 안정됐다”고 했다.",,"[3, 6, 3]","['분', '%', '년']",[],[],"경제활동별 GDP 및 GNI(계절조정, 명목, 분기)(tblId=DT_200Y103); 경제활동별 GDP 및 GNI(원계열, 명목, 분기 및 연간)(tblId=DT_200Y105); 부가가치 항목별 명목 GDP(계절조정, 명목, 분기)(tblId=DT_200Y160); 부가가치 항목별 명목 GDP(원계열, 명목, 분기 및 연간)(tblId=DT_200Y161); 가구당 월평균 가계수지 (전국,1인이상)(tblId=DT_1L9U101)",,,판단불가,301,DT_151Y001,13102134771ACC_ITEM.1000000,13103134771999,Q,"[Claude 검토] 한국은행 가계신용(분기) 매칭, GDP(DT_200Y110 등) 대비 가계신용 비율 계산 필요 | obj_l1 수동 선택 필요(계정항목별, 후보 20개 -> obj_l1_candidates 컬럼 참고)",13102134771ACC_ITEM.1000000:가계신용; 13102134771ACC_ITEM.1100000:가계대출; 13102134771ACC_ITEM.1121000:보험회사; 13102134771ACC_ITEM.1210000:여신전문기관; 13102134771ACC_ITEM.1121400:연금기금; 13102134771ACC_ITEM.1200000:판매신용; 13102134771ACC_ITEM.1220000:판매회사; 13102134771ACC_ITEM.1110000:예금취급기관; 13102134771ACC_ITEM.1111000:예금은행; 13102134771ACC_ITEM.1112000:상호저축은행; 13102134771ACC_ITEM.1122000:여신전문기관; 13102134771ACC_ITEM.1113100:신용협동조합; 13102134771ACC_ITEM.1120000:기타금융기관 등; 13102134771ACC_ITEM.1122300:공적금융기관; 13102134771ACC_ITEM.11A0000:비은행예금취급기관; 13102134771ACC_ITEM.1113200:상호금융; 13102134771ACC_ITEM.1122400:기타금융중개회사; 13102134771ACC_ITEM.1113300:새마을금고; 13102134771ACC_ITEM.1123000:기타; 13102134771ACC_ITEM.1114000:우체국 등,
