claim_id,article_id,title,date,url,claim_text,prev_sentence,prev_prev_sentence,is_claim,is_claim_reason,is_claim_confidence,is_claim_method,extraction_model,prompt_version,extracted_at
A0025-C004,A0025,상권분석·매출진단 돕는 ‘소상공인 365′ 써보세요,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/OJ3OJRFHPZE5FFCOESEMRLHX7E,빅데이터 상권 분석은 특정 상권에만 너무 가게가 몰려 소상공인들이 지나친 경쟁으로 영업에 어려움을 겪는 이른바 ‘과밀 창업’을 방지할 수 있는 각종 데이터를 제공한다.,인공지능(AI) 챗봇 서비스를 새로 도입해 사용자가 더욱 편하게 이용할 수 있게 했다.,소상공인 365는 64종에 달하는 공공·민간 데이터를 수집하고 융합해 ‘빅데이터 상권 분석’과 ‘내 가게 경영 진단’ 같은 서비스를 제공한다.,False,"현재 문장은 빅데이터 상권 분석 서비스가 과밀 창업을 방지할 수 있다는 기능적인 설명을 하고 있으며, 이는 수치나 통계적 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0025-C005,A0025,상권분석·매출진단 돕는 ‘소상공인 365′ 써보세요,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/OJ3OJRFHPZE5FFCOESEMRLHX7E,"‘내 가게 경영 진단’에선 소상공인이 가게 매출을 더 올릴 수 있도록 ‘시간대별 인기 메뉴’, ‘유동 인구 추이’ 같은 정보를 제공한다.",빅데이터 상권 분석은 특정 상권에만 너무 가게가 몰려 소상공인들이 지나친 경쟁으로 영업에 어려움을 겪는 이른바 ‘과밀 창업’을 방지할 수 있는 각종 데이터를 제공한다.,인공지능(AI) 챗봇 서비스를 새로 도입해 사용자가 더욱 편하게 이용할 수 있게 했다.,False,"'내 가게 경영 진단'에서 제공하는 정보는 소상공인의 가게 매출 향상을 위한 것으로, 이는 특정한 수치나 통계적 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0025-C006,A0025,상권분석·매출진단 돕는 ‘소상공인 365′ 써보세요,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/OJ3OJRFHPZE5FFCOESEMRLHX7E,"직장인이 많이 몰리는 ‘회식 상권’, 매출이 높은 ‘배달 상권’이 어디인지도 실시간으로 분석해 알려준다.","‘내 가게 경영 진단’에선 소상공인이 가게 매출을 더 올릴 수 있도록 ‘시간대별 인기 메뉴’, ‘유동 인구 추이’ 같은 정보를 제공한다.",빅데이터 상권 분석은 특정 상권에만 너무 가게가 몰려 소상공인들이 지나친 경쟁으로 영업에 어려움을 겪는 이른바 ‘과밀 창업’을 방지할 수 있는 각종 데이터를 제공한다.,False,"현재 문장은 특정 상권의 특성을 실시간으로 분석하여 제공하는 기능에 대한 설명이지만, 이는 수치나 비율 등의 구체적인 통계를 주장하는 것이 아니므로 KOSIS 통계로 검증 가능한 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0025-C007,A0025,상권분석·매출진단 돕는 ‘소상공인 365′ 써보세요,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/OJ3OJRFHPZE5FFCOESEMRLHX7E,소상공인을 위한 각종 정부 지원 사업 정보를 알려주는 ‘정책 정보 올가이드’도 마련했다.,"직장인이 많이 몰리는 ‘회식 상권’, 매출이 높은 ‘배달 상권’이 어디인지도 실시간으로 분석해 알려준다.","‘내 가게 경영 진단’에선 소상공인이 가게 매출을 더 올릴 수 있도록 ‘시간대별 인기 메뉴’, ‘유동 인구 추이’ 같은 정보를 제공한다.",False,"현재 문장은 소상공인을 위한 정부 지원 사업에 대한 정보를 제공하는 서비스에 관한 내용으로, 수치나 통계적인 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C001,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,정부가 은행의 선물환포지션을 확대하고 수출 기업의 외화대출 요건을 완화하는 등 새해 고환율을 잡기 위한 대책들을 내놨다.,,,False,"현재 문장은 정부의 정책 발표를 다루고 있으며, 이는 특정한 수치나 통계적 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C002,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,국내 정치 상황의 불확실성이 계속되고 ‘미국 우선주의’를 앞세운 트럼프 2기 행정부 출범이 가까워짐에 따라 달러당 원화 환율 급등에 적극 대응하겠다는 것이다.,정부가 은행의 선물환포지션을 확대하고 수출 기업의 외화대출 요건을 완화하는 등 새해 고환율을 잡기 위한 대책들을 내놨다.,,False,"문장에서 언급된 내용은 주로 정치적 상황과 관련된 것이며, 특정한 수치나 통계적인 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C003,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,2일 기획재정부는 이 같은 내용이 담긴 외환시장 관련 ‘2025년 경제정책방향’을 발표했다.,국내 정치 상황의 불확실성이 계속되고 ‘미국 우선주의’를 앞세운 트럼프 2기 행정부 출범이 가까워짐에 따라 달러당 원화 환율 급등에 적극 대응하겠다는 것이다.,정부가 은행의 선물환포지션을 확대하고 수출 기업의 외화대출 요건을 완화하는 등 새해 고환율을 잡기 위한 대책들을 내놨다.,False,"현재 문장은 정부의 정책 발표 내용을 전달하며, 수치나 통계적인 변화를 주장하지 않는다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C004,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다.",2일 기획재정부는 이 같은 내용이 담긴 외환시장 관련 ‘2025년 경제정책방향’을 발표했다.,국내 정치 상황의 불확실성이 계속되고 ‘미국 우선주의’를 앞세운 트럼프 2기 행정부 출범이 가까워짐에 따라 달러당 원화 환율 급등에 적극 대응하겠다는 것이다.,True,"현재 문장에서 언급된 '달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다.'는 구체적인 수치와 비교 가능한 시점 정보를 포함하고 있어, 이는 국가통계포털(KOSIS)에서 해당 시점의 환율 데이터를 통해 검증할 수 있는 내용이기 때문에 True로 판단됩니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C005,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,연간으로 따지면 무려 172.1원이 올랐다.,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다.",2일 기획재정부는 이 같은 내용이 담긴 외환시장 관련 ‘2025년 경제정책방향’을 발표했다.,True,"연간 원화의 변동폭을 언급하며, 이는 국가통계포털(KOSIS)에서 외환시장의 변화를 통해 검증할 수 있는 내용이다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C006,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,기재부 관계자는 향후 환율 전망에 대해 “외환시장 여건은 미국의 금리 경로 불확실성 등으로 최근 환율 변동성 같은 불확실성이 있는 상황”이라고 했다.,연간으로 따지면 무려 172.1원이 올랐다.,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다.",False,"현재 문장은 외환시장의 불확실성에 대한 관계자의 의견을 전달하며, 구체적인 수치나 통계적 변화를 언급하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C007,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,"이에 정부는 선물환포지션(선물 외화자산에서 선물 외화부채를 뺀 값) 한도를 국내은행의 경우 50%에서 75%로, 외국은행 지점은 250%에서 375%로 상향한다.",기재부 관계자는 향후 환율 전망에 대해 “외환시장 여건은 미국의 금리 경로 불확실성 등으로 최근 환율 변동성 같은 불확실성이 있는 상황”이라고 했다.,연간으로 따지면 무려 172.1원이 올랐다.,False,"현재 문장은 정부의 선물환포지션 한도 변경에 대한 내용으로, 이는 특정한 통계나 수치 변화를 주장하는 것이 아니라 정책 변화에 관한 정보이므로 KOSIS 통계로 검증할 필요가 없습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C008,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,선물환포지션 한도는 2010년 10월 급격한 자본 유입과 단기 차입을 억제하기 위해 도입된 제도다.,"이에 정부는 선물환포지션(선물 외화자산에서 선물 외화부채를 뺀 값) 한도를 국내은행의 경우 50%에서 75%로, 외국은행 지점은 250%에서 375%로 상향한다.",기재부 관계자는 향후 환율 전망에 대해 “외환시장 여건은 미국의 금리 경로 불확실성 등으로 최근 환율 변동성 같은 불확실성이 있는 상황”이라고 했다.,False,"현재 문장은 선물환포지션 한도의 도입 배경 및 시기에 대한 역사적 사실을 설명하고 있으며, 이는 특정한 수치나 비율 등의 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C009,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,이 비율을 확대하면 은행들이 외화 유동성을 좀 더 원활하게 확보할 수 있는 효과가 있다.,선물환포지션 한도는 2010년 10월 급격한 자본 유입과 단기 차입을 억제하기 위해 도입된 제도다.,"이에 정부는 선물환포지션(선물 외화자산에서 선물 외화부채를 뺀 값) 한도를 국내은행의 경우 50%에서 75%로, 외국은행 지점은 250%에서 375%로 상향한다.",False,"현재 문장은 은행들의 외화 유동성 확보 효과에 대한 설명을 하고 있으며, 이는 특정한 수치나 통계적인 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C010,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,과거 원화 가치 급등을 우려해 외환 유입을 엄격히 제한했던 기존 정책 기조를 전환한 것이다.,이 비율을 확대하면 은행들이 외화 유동성을 좀 더 원활하게 확보할 수 있는 효과가 있다.,선물환포지션 한도는 2010년 10월 급격한 자본 유입과 단기 차입을 억제하기 위해 도입된 제도다.,False,"현재 문장은 단순한 정책 변화에 대한 설명이지, 구체적인 수치나 통계적인 변화를 언급하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C011,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,정부는 또 지난해 말 시행 예정이었던 ‘외화 유동성 스트레스 테스트’를 올해 6월로 시행을 유예했다.,과거 원화 가치 급등을 우려해 외환 유입을 엄격히 제한했던 기존 정책 기조를 전환한 것이다.,이 비율을 확대하면 은행들이 외화 유동성을 좀 더 원활하게 확보할 수 있는 효과가 있다.,False,"현재 문장은 정부의 정책에 대한 정보 전달로서, 특정한 수치나 통계적인 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C012,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,이는 위기 상황을 가정해 금융기관의 외화자금 부족액을 평가하고 이를 통과하지 못하면 유동성 확충 계획 등을 제출하도록 하는 규제다.,정부는 또 지난해 말 시행 예정이었던 ‘외화 유동성 스트레스 테스트’를 올해 6월로 시행을 유예했다.,과거 원화 가치 급등을 우려해 외환 유입을 엄격히 제한했던 기존 정책 기조를 전환한 것이다.,False,"현재 문장은 금융기관에 대한 외화 유동성 스트레스 테스트라는 규제에 대해 설명하고 있으며, 이는 특정한 수치나 통계적 변화를 주장하는 내용이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C013,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,외국환은행의 거주자 대상 외화대출에 대한 규제도 완화된다. 대,이는 위기 상황을 가정해 금융기관의 외화자금 부족액을 평가하고 이를 통과하지 못하면 유동성 확충 계획 등을 제출하도록 하는 규제다.,정부는 또 지난해 말 시행 예정이었던 ‘외화 유동성 스트레스 테스트’를 올해 6월로 시행을 유예했다.,False,"현재 문장은 외국환은행의 외화대출 규제 완화에 대한 내용이지만, 구체적인 수치나 통계적인 변화를 언급하지 않고 있다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C014,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,·중소·중견기업의 시설자금에 대한 외화대출을 허용하되 환 리스크 부담이 낮은 수출기업에 제한해 추진할 계획이다.,외국환은행의 거주자 대상 외화대출에 대한 규제도 완화된다. 대,이는 위기 상황을 가정해 금융기관의 외화자금 부족액을 평가하고 이를 통과하지 못하면 유동성 확충 계획 등을 제출하도록 하는 규제다.,False,"현재 문장은 외화대출 규제 완화에 대한 정책 내용을 설명하고 있으며, 특정한 수치나 통계적인 변화를 주장하지 않습니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
A0026-C015,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,지금까지 원화 용도의 외화대출은 원칙적으로 불가능했고 중소·중견기업의 국내 시설자금에만 일부 허용해왔다.,·중소·중견기업의 시설자금에 대한 외화대출을 허용하되 환 리스크 부담이 낮은 수출기업에 제한해 추진할 계획이다.,외국환은행의 거주자 대상 외화대출에 대한 규제도 완화된다. 대,False,"현재 문장은 원화 용도의 외화대출 및 중소기업 대출 정책에 관한 설명으로, 이는 특정한 통계나 수치 변화를 주장하는 것이 아닙니다.",high,hcx,HCX-007,isclaim-v1.3-prev2-context,2026-07-30
